episode,length,time,reward,delta
0,5.0,0.0004866107981342793,-1.5,-1.0004340975507482
1,7.0,0.0005123518041045827,-1.6,-1.0007717383493162
2,11.0,0.0007440208580646868,-1.9,-1.0007449319302493
3,8.0,0.0005564288692312402,-1.4,-1.0006103213264208
4,16.0,0.0010208248264689246,-2.6000000000000005,-0.9998109391741176
5,22.0,0.0013762622789954548,-2.7,-0.9895384332232992
6,10.0,0.0006646821408367032,-2.0,-0.9905312065832558
7,13.0,0.0008543898288735363,-2.0,-1.000385521686286
8,29.0,0.0017715453983555562,-3.9000000000000012,-0.9724456857971577
9,29.0,0.0017785977287303467,-3.3000000000000007,-0.9808676830870658
10,3.0,0.00025529436072702083,-1.2,-0.9803396673515925
11,4.0,0.00031418131959526363,-1.3,-0.9902646437370177
12,32.0,0.001961605702831548,-3.700000000000001,-0.9708020645643577
13,32.0,0.0019573743045384617,-3.1000000000000005,-0.8909793627567183
14,50.0,0.002996182573610895,-4.600000000000001,-1.0002580562569676
15,59.0,0.00913946759146711,-5.899999999999999,-0.8770612336981012
16,5.0,0.0003822363080416835,-1.3,-0.9374589131595679
17,23.0,0.0014316230726763024,-2.2,-0.8969777462496535
18,14.0,0.0009037561417244433,-2.4000000000000004,-0.8098047927568315
19,40.0,0.002409428683677106,-3.700000000000001,-0.8909929152629614
20,22.0,0.001547281291436775,-2.0,-0.9439536675297964
21,9.0,0.0006132001288960964,-1.4,-0.8437130218436111
22,15.0,0.0009601747849501407,-2.2,-0.9278542839954413
23,12.0,0.0007799877430443303,-1.9,-1.000661740307146
24,7.0,0.0004908421963136789,-1.6,-0.8072799716246881
25,10.0,0.0006664452234872442,-1.4,-0.8758160056943645
26,18.0,0.001144240608596192,-2.2,-0.7882344051249279
27,11.0,0.000729916197201419,-1.6,-1.000259336263958
28,8.0,0.0005490239221899174,-1.7,-0.9006945645143847
29,53.0,0.00314710244424532,-4.900000000000002,-0.9005955662764316
30,63.0,0.003852688101460444,-5.200000000000001,-0.9709372132950778
31,53.0,0.0031855376449811956,-4.000000000000002,-1.0004621468145003
32,5.0,0.0003695421132761112,-1.4,-0.9895827725587091
33,4.0,0.00030924468831017293,-1.4,-0.8394611852682506
34,29.0,0.0017687244661601653,-2.8000000000000007,-1.0005754703182386
35,8.0,0.0005486713056370718,-1.7999999999999998,-0.7555150667414257
36,4.0,0.00031382870304241806,-1.3,-0.8914780859249302
37,22.0,0.0013610997685873372,-2.4000000000000004,-0.9899373625149358
38,8.0,0.000539150659619736,-1.2,-0.6998349935867504
39,70.0,0.004349172162278592,-7.499999999999993,-1.0001099474272985
40,77.0,0.004555805443033023,-8.29999999999999,-1.0001844726770288
41,2.0,0.000194644319208237,-1.2,-0.8836300545666702
42,80.0,0.004696499434771795,-8.799999999999988,-0.7416648704836573
43,8.0,0.0005419715918151269,-1.4,-0.8098482518764092
44,32.0,0.0020532859980448848,-3.700000000000001,-0.9999215969101982
45,8.0,0.000548318689197913,-1.4,-0.9720158758522489
46,23.0,0.0014161079457153392,-2.7,-0.8950516763952197
47,49.0,0.002920017405131148,-5.699999999999999,-1.0001127991096554
48,24.0,0.001472879205607569,-2.6000000000000005,-0.6759124929373961
49,13.0,0.000827590973358383,-2.2,-0.9572540756836563
50,14.0,0.000887183165332317,-1.3,-0.7560481846625897
51,21.0,0.001296923561881158,-3.1000000000000005,-0.8988109834132512
52,2.0,0.00018900245493114198,-1.2,-0.6883372820058532
53,6.0,0.0004263133730546542,-1.3,-0.6195035538052679
54,7.0,0.00048414248249173397,-1.5,-0.8113336225287573
55,20.0,0.0012461467829325557,-2.6000000000000005,-0.6804433661963307
56,14.0,0.0008889462478691712,-1.7999999999999998,-0.5892839289223536
57,39.0,0.0023431367778812273,-2.9000000000000004,-0.6123990295766977
58,7.0,0.0004908421963136789,-1.5,-0.8105360096487884
59,7.0,0.00048520033203658386,-1.7,-0.8171489190351291
60,31.0,0.0018801512865138648,-3.400000000000001,-0.6346251518454398
61,44.0,0.002624877377570556,-4.200000000000001,-0.8089298850719261
62,48.0,0.0028653618445559914,-4.000000000000002,-1.0000874348994233
63,31.0,0.00187133587360222,-2.9000000000000004,-0.8027170057633567
64,73.0,0.0044193428497010245,-5.899999999999999,-0.8746400153038474
65,29.0,0.0017602616696876794,-2.3,-0.7507712698237168
66,19.0,0.001178797027591827,-2.2,-0.7376288271090532
67,61.0,0.0036072670034172916,-4.8000000000000025,-0.9488781221891011
68,15.0,0.0009443070415500188,-1.9,-0.5647321122890647
69,13.0,0.0008293540558952373,-1.6,-0.8578431015614669
70,19.0,0.001185144124974613,-2.0999999999999996,-0.9000989526845686
71,3.0,0.0002528260450844755,-1.3,-0.8732705846245388
72,29.0,0.0017599090531348338,-3.400000000000001,-0.7991518469985556
73,22.0,0.0013801410607356956,-3.1000000000000005,-0.9715546267673479
74,10.0,0.0006569245774699084,-1.2,-0.6116186923927593
75,3.0,0.00024894726334423467,-1.2,-0.545262359921872
76,28.0,0.0016946749968838049,-3.2000000000000006,-0.6944635049207785
77,6.0,0.00042313982442010456,-1.6,-0.6267626450327338
78,28.0,0.0016911488316964096,-2.4000000000000004,-0.7720587914053203
79,50.0,0.0029630366207129555,-4.8000000000000025,-0.9002334026375622
80,67.0,0.004185910713317753,-7.399999999999993,-0.9998992295084258
81,22.0,0.0013628628512378782,-3.0000000000000004,-0.7592326727518539
82,33.0,0.001996162121827183,-3.9000000000000012,-0.5640863805294605
83,21.0,0.0012965709454419994,-2.4000000000000004,-0.4907361239296848
84,15.0,0.0009471279737454097,-2.2,-0.8865472879218106
85,67.0,0.004139012715995705,-5.6,-0.7541704360451231
86,25.0,0.001531413548036653,-3.500000000000001,-0.7793013492183465
87,20.0,0.0013533422051068555,-3.0000000000000004,-0.6833094054766686
88,13.0,0.0008388747019125731,-2.2,-0.6782594189873862
89,33.0,0.0020077984669342186,-2.7,-0.9904104243070654
90,42.0,0.002534254931902069,-3.600000000000001,-0.9399093559805803
91,17.0,0.001068780673335823,-1.7,-0.9620739685690202
